Message,Label
bhai 1 namak bhej do,Ordering
bhaiya thoda rice dal do order me,Ordering
ji 10 biscuits bhej do,Ordering
sunno ek kilo doodh bhej do,Ordering
order for gate par : thoda namak,Ordering
need paneer urgently,Ordering
need tel urgently,Ordering
bhaiya 5 maggi dal do order me bhai,Ordering
bhaiya 500g paneer dal do order me,Ordering
shampoo pack kar k rakhna,Ordering
doodh pack kar k rakhna,Ordering
mujhe cold drink chahiye,Ordering
bhaiya thoda milk bhej do,Ordering
send tel gate par shaam ko tak,Ordering
pack 2 units of chawal,Ordering
i would like to buy cold drink,Ordering
please pack milk nicely please,Ordering
madam 3 aata bhej do,Ordering
bhaiya bahut saara namak dal do order me,Ordering
madam 2 paneer bhej do,Ordering
need namak urgently,Ordering
sabun pack kar k rakhna,Ordering
send chips tower a evening tak,Ordering
bhaiya 3 salt dal do order me,Ordering
sunno 4 milk bhej do,Ordering
one sabun to guard ko,Ordering
book my order for cold drink,Ordering
mujhe soap chahiye,Ordering
add 5 paneer to my cart,Ordering
order for tower a : 2 chawal bhai,Ordering
need biscuit urgently,Ordering
one biscuits to guard ko,Ordering
please pack cold drink nicely ji,Ordering
hallo 5 doodh bhej do,Ordering
milk pack kar k rakhna fast,Ordering
i would like to buy sugar ji,Ordering
order for office : thoda soap,Ordering
send doodh tower a aaj tak,Ordering
send butter sector 15 fast tak bhai,Ordering
send cold drink tower a morning tak,Ordering
send oil main road subah subah tak,Ordering
pack 2 units of biscuits,Ordering
add thoda doodh to my cart,Ordering
i would like to buy butter,Ordering
chawal 5kg aur chini 2kg bhej do bhaiya,Ordering
order for pocket b : 5 shampoo,Ordering
order for sector 15 : 10 eggs,Ordering
pack 2 units of flour,Ordering
book my order for oil,Ordering
add 10 sugar to my cart,Ordering
i would like to buy anda,Ordering
order for ghar pe : 3 doodh,Ordering
cold drink pack kar k rakhna,Ordering
add 1 cold drink to my cart,Ordering
need anda urgently,Ordering
book my order for pepsi,Ordering
send sugar civil lines aaj tak,Ordering
bhaiya 1 aata dal do order me,Ordering
soap pack kar k rakhna please,Ordering
one salt to sector 15 please,Ordering
bhaiya bahut saara kurkure dal do order me,Ordering
one chini to office,Ordering
book my order for anda,Ordering
add 2kg salt to my cart,Ordering
please pack sabun nicely,Ordering
order for market : thoda aata,Ordering
one kurkure to shop pe,Ordering
ek packet doodh aur bread deliver karwa do jaldi,Ordering
add bahut saara tel to my cart,Ordering
please pack doodh nicely,Ordering
need curd urgently,Ordering
chips pack kar k rakhna,Ordering
send milk building 7 evening tak,Ordering
soap pack kar k rakhna,Ordering
book my order for sabun jaldi,Ordering
bhaiya 2kg biscuit dal do order me jaldi,Ordering
please pack maggi nicely,Ordering
need anda urgently fast,Ordering
one milk to market,Ordering
send pepsi civil lines abhi tak,Ordering
one chini to guard ko jaldi,Ordering
add 500g chawal to my cart,Ordering
send kurkure building 7 shaam ko tak,Ordering
one chips to shop pe,Ordering
need cold drink urgently,Ordering
chawal 5kg aur chini 2kg bhej do please,Ordering
send chips civil lines subah subah tak,Ordering
need pepsi urgently,Ordering
order for gate par : 2kg biscuit,Ordering
pack 2 units of oil,Ordering
bhaiya 2kg sabun dal do order me bhai,Ordering
order for office : 3 milk,Ordering
send salt ghar pe shaam ko tak,Ordering
bhaiya half kg pepsi dal do order me,Ordering
book my order for doodh,Ordering
send cold drink building 7 10 min mein tak,Ordering
i would like to buy paneer,Ordering
madam bahut saara chawal bhej do,Ordering
pack 2 units of butter,Ordering
order for metro station : half kg sugar please,Ordering
hi 3 curd bhej do,Ordering
please pack coke nicely,Ordering
send bread tower a jaldi tak,Ordering
i would like to buy aata,Ordering
pack 2 units of paneer,Ordering
please pack dahi nicely,Ordering
one flour to guard ko jaldi,Ordering
send coke ghar pe morning tak,Ordering
bhai 4 pepsi bhej do,Ordering
order for tower a : 1 packet pepsi fast,Ordering
pack 2 units of curd,Ordering
curd pack kar k rakhna bhai,Ordering
pack 2 units of namak,Ordering
one biscuit to building 7,Ordering
need flour urgently,Ordering
pack 2 units of pepsi,Ordering
one flour to building 7,Ordering
mujhe anda chahiye,Ordering
bhaiya 3 biscuit dal do order me,Ordering
add 500g eggs to my cart bhai,Ordering
hallo 1kg shampoo bhej do,Ordering
repeat kal wala same order jaldi,Ordering
send coke shop pe evening tak fast,Ordering
please pack dahi nicely ji,Ordering
add ek kilo anda to my cart,Ordering
please pack milk nicely bhai,Ordering
mujhe rice chahiye jaldi,Ordering
sir 1 packet chips bhej do,Ordering
need eggs urgently,Ordering
one aata to metro station,Ordering
one dahi to shop pe,Ordering
please pack curd nicely jaldi,Ordering
repeat kal wala same order urgent,Ordering
bhaiya do packet rice dal do order me,Ordering
rice pack kar k rakhna,Ordering
one biscuit to tower a,Ordering
order for pocket b : 2kg shampoo,Ordering
bhaiya ek kilo chini dal do order me,Ordering
send coke shop pe kal tak,Ordering
please pack rice nicely,Ordering
pack 2 units of coke ji,Ordering
one tel to office,Ordering
pack 2 units of maggi jaldi,Ordering
please pack chawal nicely bhai,Ordering
bhaiya thoda curd dal do order me,Ordering
please pack anda nicely,Ordering
bhaiya 500g shampoo dal do order me,Ordering
bhaiya 1 packet oil dal do order me,Ordering
order for main road : 10 eggs,Ordering
one anda to gate par,Ordering
order for market : 5 chips,Ordering
add do packet shampoo to my cart,Ordering
book my order for dahi fast,Ordering
one chawal to guard ko,Ordering
one namak to shop pe,Ordering
mujhe tel chahiye,Ordering
one kurkure to market,Ordering
one maggi to guard ko,Ordering
add 1 packet sugar to my cart,Ordering
book my order for namak,Ordering
pack 2 units of coke,Ordering
please pack paneer nicely bhaiya,Ordering
please pack sugar nicely,Ordering
book my order for tel,Ordering
send chips metro station 10 min mein tak,Ordering
pack 2 units of kurkure,Ordering
mujhe dahi chahiye,Ordering
flour pack kar k rakhna,Ordering
namak pack kar k rakhna,Ordering
namaste thoda sugar bhej do,Ordering
chawal 5kg aur chini 2kg bhej do urgent,Ordering
i would like to buy coke,Ordering
add 2kg butter to my cart,Ordering
chawal 5kg aur chini 2kg bhej do jaldi,Ordering
please pack shampoo nicely,Ordering
please pack eggs nicely,Ordering
need butter urgently,Ordering
order for gate par : 5 kurkure,Ordering
listen do packet chips bhej do,Ordering
i would like to buy pepsi,Ordering
bhaiya thoda maggi dal do order me,Ordering
need chini urgently,Ordering
bhaiya 3 biscuits dal do order me,Ordering
need bread urgently,Ordering
need bread urgently jaldi,Ordering
bhaiya 4 chini dal do order me,Ordering
hey 500g sabun bhej do,Ordering
send butter ghar pe evening tak,Ordering
add ek kilo flour to my cart,Ordering
send biscuits pocket b jaldi tak,Ordering
book my order for biscuits,Ordering
one kurkure to office,Ordering
bhaiya 1kg cold drink dal do order me,Ordering
add 2 chips to my cart,Ordering
add 5 aata to my cart ji,Ordering
order for tower a : 3 aata bhai,Ordering
doodh pack kar k rakhna bhai,Ordering
bhaiya 5 coke dal do order me,Ordering
order for tower a : half kg eggs urgent,Ordering
coke pack kar k rakhna,Ordering
one milk to shop pe,Ordering
add 4 soap to my cart,Ordering
pack 2 units of aata,Ordering
hallo half kg chawal bhej do,Ordering
add 2kg rice to my cart,Ordering
please pack milk nicely,Ordering
one anda to sector 15,Ordering
yo do packet rice bhej do,Ordering
send maggi shop pe abhi tak,Ordering
pack 2 units of rice bhai,Ordering
one chips to guard ko,Ordering
one doodh to metro station,Ordering
bhai half kg biscuits bhej do bhai,Ordering
send pepsi shop pe abhi tak,Ordering
please pack cold drink nicely,Ordering
i would like to buy dahi,Ordering
listen 1kg chini bhej do,Ordering
one biscuits to office,Ordering
one eggs to main road,Ordering
ek packet doodh aur bread deliver karwa do ji,Ordering
send dahi main road shaam ko tak,Ordering
send chini market evening tak,Ordering
pack 2 units of biscuit ji,Ordering
need oil urgently,Ordering
bhaiya 1 coke dal do order me,Ordering
send biscuit market kal tak,Ordering
bhaiya 500g biscuit dal do order me,Ordering
book my order for paneer jaldi,Ordering
i would like to buy chini,Ordering
dahi pack kar k rakhna,Ordering
send flour metro station aaj tak,Ordering
pack 2 units of tel,Ordering
aata wapas le jao fast,Complaint
namak bahut ganda tha jaldi,Complaint
the chawal is leaking,Complaint
aapka delivery boy rude hai,Complaint
not happy with items,Complaint
the pepsi is leaking,Complaint
bhaiya the doodh is fata hua,Complaint
the oil is leaking urgent,Complaint
items were missing from my bag,Complaint
bahut late delivery di hai,Complaint
shampoo leak ho raha hai,Complaint
the cold drink is leaking,Complaint
yeh biscuit toh ganda hai jaldi,Complaint
soap bahut expired tha,Complaint
expired product bhej diya,Complaint
the biscuit is leaking,Complaint
bhaiya the flour is expired urgent,Complaint
curd was sour,Complaint
please replace tel,Complaint
yeh aata toh smelling bad hai,Complaint
please replace soap,Complaint
the kurkure is leaking fast,Complaint
bhaiya the cold drink is smelling bad,Complaint
bhaiya the eggs is fata hua,Complaint
yeh pepsi toh poor quality hai,Complaint
please replace bread,Complaint
refund chahiye mujhe ji,Complaint
please replace curd,Complaint
mera anda incomplete hai,Complaint
items were missing from my bag urgent,Complaint
doodh phat gaya,Complaint
bhaiya the coke is wrong fast,Complaint
the chips is leaking please,Complaint
expired product bhej diya jaldi,Complaint
the soap is leaking,Complaint
bhaiya the chawal is bahut bura,Complaint
the namak is leaking,Complaint
chawal bahut poor quality tha ji,Complaint
please replace biscuits,Complaint
please replace pepsi,Complaint
aapka delivery boy rude hai urgent,Complaint
why did you send expired shampoo?,Complaint
mera biscuits incomplete hai please,Complaint
curd was sour bhai,Complaint
complaint karni hai ji,Complaint
bhaiya the biscuits is sada hua,Complaint
why did you send poor quality cold drink,Complaint
yeh maggi toh sada hua hai ji,Complaint
mera bread incomplete hai ji,Complaint
yeh milk toh sada hua hai,Complaint
please replace maggi,Complaint
please replace butter bhai,Complaint
the dahi is leaking,Complaint
doodh phat gaya ji,Complaint
bhaiya the shampoo is fata hua urgent,Complaint
why did you send wrong maggi,Complaint
bhaiya the flour is stale,Complaint
aapka delivery boy rude hai fast,Complaint
chawal bahut bekaar tha,Complaint
please replace sabun,Complaint
eggs wapas le jao,Complaint
why did you send fata hua rice?,Complaint
curd was sour please,Complaint
coke wapas le jao,Complaint
bhaiya the flour is bekaar ji,Complaint
yeh chini toh expired hai,Complaint
bread bahut ganda tha,Complaint
chips bahut poor quality tha urgent,Complaint
bahut late delivery di hai jaldi,Complaint
please replace oil bhai,Complaint
why did you send stale anda,Complaint
please replace dahi,Complaint
please replace oil,Complaint
yeh eggs toh wrong hai,Complaint
aata wapas le jao bhai,Complaint
bhaiya the cold drink is bekaar,Complaint
why did you send melted pepsi,Complaint
bhaiya the tel is stale,Complaint
bhaiya the coke is wrong,Complaint
please replace chini,Complaint
the shampoo is leaking,Complaint
coke bahut smelling bad tha bhaiya,Complaint
why did you send bahut bura eggs?,Complaint
the flour is leaking,Complaint
anda bahut bahut bura tha,Complaint
yeh bread toh melted hai,Complaint
why did you send fata hua chini?,Complaint
curd bahut stale tha,Complaint
mera curd incomplete hai bhaiya,Complaint
why did you send poor quality tel,Complaint
expired product bhej diya urgent,Complaint
aapka delivery boy rude hai bhaiya,Complaint
curd wapas le jao,Complaint
fata packet nikla ji,Complaint
items were missing from my bag bhaiya,Complaint
please replace biscuit,Complaint
curd was sour jaldi,Complaint
yeh biscuit toh ganda hai,Complaint
bread bahut poor quality tha,Complaint
the flour is leaking please,Complaint
yeh tel toh wrong hai,Complaint
anda wapas le jao,Complaint
why did you send smelling bad oil?,Complaint
bhaiya the kurkure is bekaar please,Complaint
why did you send expired oil,Complaint
why did you send smelling bad namak,Complaint
bhaiya the doodh is expired,Complaint
yeh chips toh kharab hai,Complaint
yeh chawal toh leak kar raha hai,Complaint
please replace cold drink,Complaint
yeh chini toh ganda hai,Complaint
yeh namak toh bekaar hai,Complaint
yeh dahi toh ganda hai,Complaint
expired product bhej diya ji,Complaint
bhaiya the sabun is expired,Complaint
dahi bahut expired tha urgent,Complaint
why did you send fata hua dahi?,Complaint
soap bahut wrong tha jaldi,Complaint
curd was sour fast,Complaint
bhaiya the coke is kharab,Complaint
please replace milk,Complaint
rice bahut wrong tha,Complaint
yeh doodh toh smelling bad hai fast,Complaint
mera eggs incomplete hai,Complaint
yeh biscuit toh stale hai,Complaint
mera shampoo incomplete hai fast,Complaint
doodh bahut smelling bad tha,Complaint
the anda is leaking,Complaint
why did you send sada hua salt,Complaint
yeh milk toh bekaar hai,Complaint
why did you send melted salt,Complaint
coke bahut smelling bad tha,Complaint
bahut late delivery di hai bhaiya,Complaint
the milk is leaking,Complaint
yeh coke toh wrong hai fast,Complaint
not happy with items please,Complaint
bhaiya the curd is ganda,Complaint
biscuits bahut stale tha,Complaint
please replace rice,Complaint
not happy with items bhaiya,Complaint
paneer bahut wrong tha urgent,Complaint
please replace shampoo,Complaint
yeh curd toh leak kar raha hai ji,Complaint
why did you send kharab tel?,Complaint
bread wapas le jao bhaiya,Complaint
doodh phat gaya urgent,Complaint
bread bahut sada hua tha,Complaint
coke bahut expired tha urgent,Complaint
why did you send melted pepsi?,Complaint
yeh anda toh smelling bad hai please,Complaint
doodh phat gaya jaldi,Complaint
the paneer is leaking,Complaint
expired product bhej diya fast,Complaint
why did you send smelling bad chips,Complaint
bhaiya the bread is expired,Complaint
bahut late delivery di hai fast,Complaint
the coke is leaking,Complaint
the chips is leaking,Complaint
why did you send stale namak,Complaint
yeh oil toh fata hua hai jaldi,Complaint
bhaiya the chawal is melted ji,Complaint
yeh shampoo toh sada hua hai,Complaint
the kurkure is leaking jaldi,Complaint
the oil is leaking,Complaint
why did you send stale cold drink?,Complaint
milk bahut sada hua tha,Complaint
the doodh is leaking,Complaint
dahi wapas le jao,Complaint
the aata is leaking,Complaint
pepsi bahut bahut bura tha,Complaint
why did you send bekaar chawal?,Complaint
the bread is leaking,Complaint
biscuit bahut melted tha,Complaint
please replace chawal please,Complaint
bhaiya the doodh is sada hua,Complaint
sabun bahut ganda tha,Complaint
mera curd incomplete hai,Complaint
why did you send bekaar eggs ji,Complaint
the salt is leaking,Complaint
eggs bahut ganda tha,Complaint
please replace eggs,Complaint
why did you send melted dahi?,Complaint
please replace doodh bhaiya,Complaint
bhaiya the bread is sada hua,Complaint
please replace paneer jaldi,Complaint
please replace flour,Complaint
bahut late delivery di hai bhai,Complaint
shampoo leak ho raha hai ji,Complaint
rice wapas le jao jaldi,Complaint
mera cold drink incomplete hai,Complaint
mera aata incomplete hai bhaiya,Complaint
shampoo leak ho raha hai fast,Complaint
the sabun is leaking,Complaint
bhaiya the anda is melted,Complaint
curd was sour ji,Complaint
why did you send bahut bura paneer,Complaint
cold drink wapas le jao,Complaint
please replace milk urgent,Complaint
why did you send kharab pepsi,Complaint
anda bahut stale tha,Complaint
the maggi is leaking,Complaint
yeh sabun toh poor quality hai,Complaint
yeh doodh toh expired hai,Complaint
bhaiya the milk is kharab,Complaint
why did you send melted curd?,Complaint
the milk is leaking bhaiya,Complaint
bhaiya the chips is bahut bura,Complaint
aata bahut sada hua tha,Complaint
shampoo leak ho raha hai please,Complaint
tel bahut fata hua tha,Complaint
bhaiya the chawal is leak kar raha jaldi,Complaint
why did you send wrong paneer,Complaint
pepsi wapas le jao,Complaint
yeh chawal toh bekaar hai jaldi,Complaint
doodh phat gaya bhai,Complaint
why did you send poor quality biscuit?,Complaint
mera soap incomplete hai fast,Complaint
expired product bhej diya please,Complaint
doodh phat gaya please,Complaint
why did you send ganda pepsi?,Complaint
please replace aata,Complaint
why did you send smelling bad chips ji,Complaint
bhaiya the anda is wrong fast,Complaint
mera dahi incomplete hai,Complaint
cold drink bahut stale tha,Complaint
yeh anda toh poor quality hai,Complaint
why did you send sada hua pepsi,Complaint
mera dahi incomplete hai bhai,Complaint
bhaiya the salt is smelling bad,Complaint
why did you send bekaar curd,Complaint
why did you send wrong curd,Complaint
why did you send ganda paneer? please,Complaint
bread bahut bekaar tha jaldi,Complaint
bhaiya the coke is stale,Complaint
bhaiya the namak is ganda,Complaint
mera sugar incomplete hai bhaiya,Complaint
the sugar is leaking,Complaint
yeh biscuit toh expired hai bhai,Complaint
doodh phat gaya bhaiya,Complaint
bhaiya the pepsi is bekaar,Complaint
sabun bahut melted tha,Complaint
aapka delivery boy rude hai jaldi,Complaint
yeh aata toh bahut bura hai urgent,Complaint
items were missing from my bag jaldi,Complaint
why did you send sada hua shampoo?,Complaint
items were missing from my bag please,Complaint
shampoo leak ho raha hai jaldi,Complaint
why did you send melted doodh,Complaint
why did you send kharab bread?,Complaint
mera salt incomplete hai fast,Complaint
why did you send fata hua dahi,Complaint
bhaiya the namak is expired,Complaint
eggs bahut smelling bad tha,Complaint
not happy with items bhai,Complaint
expired product bhej diya bhai,Complaint
the chini is leaking,Complaint
I want a replacement ji,Complaint
not happy with items urgent,Complaint
yeh doodh toh bahut bura hai,Complaint
yeh sabun toh sada hua hai,Complaint
butter bahut wrong tha fast,Complaint
yeh rice toh fata hua hai,Complaint
the aata is leaking bhai,Complaint
bhaiya the oil is poor quality,Complaint
please replace salt,Complaint
yeh shampoo toh bahut bura hai,Complaint
eggs bahut bahut bura tha,Complaint
bhaiya the chips is bekaar,Complaint
why did you send bekaar tel,Complaint
yeh sabun toh wrong hai,Complaint
bhaiya the maggi is bekaar,Complaint
rice wapas le jao fast,Complaint
paisa wapas karo ji,Complaint
why did you send poor quality butter,Complaint
bhaiya the maggi is smelling bad,Complaint
yeh cold drink toh poor quality hai,Complaint
not happy with items ji,Complaint
yeh rice toh melted hai please,Complaint
please replace paneer,Complaint
the maggi is leaking ji,Complaint
yeh namak toh bahut bura hai bhai,Complaint
why did you send wrong oil?,Complaint
very bad service ji,Complaint
yeh sabun toh stale hai,Complaint
why did you send sada hua kurkure,Complaint
aapka delivery boy rude hai please,Complaint
ghatiya quality hai ji,Complaint
please replace chawal,Complaint
items were missing from my bag ji,Complaint
please replace butter,Complaint
why did you send stale chawal?,Complaint
why did you send stale cold drink ji,Complaint
why did you send wrong cold drink?,Complaint
chini bahut sada hua tha,Complaint
not happy with items fast,Complaint
bhaiya the chawal is bekaar,Complaint
tel bahut smelling bad tha,Complaint
yeh anda toh ganda hai,Complaint
yeh sugar toh poor quality hai bhaiya,Complaint
why did you send kharab biscuits bhaiya,Complaint
coke kitne ka hai? ji,Inquiry
is coke available?,Inquiry
cold drink kitne ka hai,Inquiry
delivery charges kitne hai?,Inquiry
is anda in stock?,Inquiry
kal shop open hai,Inquiry
fresh dahi aaya kya?,Inquiry
aaj ka milk milega?,Inquiry
kal shop open hai? urgent,Inquiry
kal ka curd milega,Inquiry
price of curd urgent,Inquiry
stock mein hai sugar? fast,Inquiry
is rice in stock,Inquiry
can i pay via upi bhai,Inquiry
is salt in stock?,Inquiry
do you deliver in sector 15,Inquiry
do you deliver in metro station,Inquiry
is anda in stock fast,Inquiry
do you deliver in market bhai,Inquiry
how much for namak,Inquiry
delivery charges kitne hai,Inquiry
aapka dukan kahan hai,Inquiry
payment options?,Inquiry
original oil milega,Inquiry
kal shop open hai?,Inquiry
can i pay via upi,Inquiry
price of dahi,Inquiry
price of cold drink,Inquiry
is eggs available ji,Inquiry
can i pay via upi?,Inquiry
dahi brand wala hai ya local?,Inquiry
stock mein hai pepsi?,Inquiry
aapka dukan kahan hai?,Inquiry
is kurkure in stock,Inquiry
aapka dukan kahan hai? ji,Inquiry
delivery charges kitne hai bhai,Inquiry
is curd in stock?,Inquiry
payment options,Inquiry
doodh hai kya dukan par please,Inquiry
sasta dahi milega?,Inquiry
pure dahi milega?,Inquiry
how much for sugar?,Inquiry
biscuit brand wala hai ya local jaldi,Inquiry
is rice in stock?,Inquiry
fresh salt milega,Inquiry
delivery charges kitne hai? bhaiya,Inquiry
how much for doodh,Inquiry
is biscuits in stock,Inquiry
eggs ka stock kab aayega?,Inquiry
kal shop open hai bhai,Inquiry
anda hai kya dukan par,Inquiry
price of anda,Inquiry
delivery charges kitne hai urgent,Inquiry
anda brand wala hai ya local?,Inquiry
how much for sugar fast,Inquiry
is chips in stock,Inquiry
is chips in stock?,Inquiry
local anda milega,Inquiry
dahi hai kya dukan par,Inquiry
local soap milega? please,Inquiry
is aata in stock? urgent,Inquiry
anda ka stock kab aayega? jaldi,Inquiry
fresh cold drink aaya kya?,Inquiry
aapka dukan kahan hai bhaiya,Inquiry
delivery charges kitne hai jaldi,Inquiry
is dahi available?,Inquiry
cold drink ka stock kab aayega?,Inquiry
kal shop open hai ji,Inquiry
fresh curd aaya kya,Inquiry
pure maggi milega?,Inquiry
do you deliver in ghar pe,Inquiry
kal shop open hai? please,Inquiry
is pepsi available,Inquiry
do you deliver in shop pe?,Inquiry
accha wala paneer milega? ji,Inquiry
is rice in stock ji,Inquiry
do you deliver in civil lines?,Inquiry
fresh paneer milega,Inquiry
original curd milega,Inquiry
local pepsi milega,Inquiry
shop kab khulegi ji,Inquiry
fresh oil aaya kya,Inquiry
coke ka stock kab aayega,Inquiry
is dahi in stock,Inquiry
do you deliver in shop pe,Inquiry
stock mein hai curd?,Inquiry
fresh anda aaya kya,Inquiry
cold drink hai kya dukan par,Inquiry
is sugar in stock?,Inquiry
pure salt milega?,Inquiry
fresh eggs aaya kya?,Inquiry
do you deliver in metro station?,Inquiry
sasta namak milega?,Inquiry
how much for dahi,Inquiry
how much for soap,Inquiry
how much for rice,Inquiry
fresh dahi aaya kya? ji,Inquiry
is biscuit in stock,Inquiry
stock mein hai pepsi urgent,Inquiry
aapka dukan kahan hai? bhai,Inquiry
is doodh in stock?,Inquiry
soap ka stock kab aayega bhaiya,Inquiry
chips ka stock kab aayega? jaldi,Inquiry
can i pay via upi? urgent,Inquiry
how much for flour fast,Inquiry
do you deliver in pocket b?,Inquiry
is eggs available,Inquiry
pepsi kitne ka hai jaldi,Inquiry
fresh flour aaya kya?,Inquiry
paneer ka stock kab aayega? jaldi,Inquiry
delivery charges kitne hai? fast,Inquiry
how much for oil,Inquiry
can i pay via upi urgent,Inquiry
is anda available,Inquiry
is oil available bhai,Inquiry
how much for cold drink,Inquiry
how much for chawal?,Inquiry
fresh namak aaya kya bhaiya,Inquiry
pure paneer milega,Inquiry
fresh coke aaya kya,Inquiry
is cold drink available,Inquiry
is kurkure in stock?,Inquiry
rate kya chal raha hai eggs ka?,Inquiry
rate kya chal raha hai sugar ka? ji,Inquiry
fresh shampoo aaya kya?,Inquiry
curd ka stock kab aayega?,Inquiry
how much for chips?,Inquiry
is cold drink in stock?,Inquiry
do you accept gpay ji,Inquiry
coke hai kya dukan par,Inquiry
how much for doodh?,Inquiry
is paneer in stock,Inquiry
coke ka stock kab aayega?,Inquiry
do you deliver in tower a,Inquiry
cold drink kitne ka hai?,Inquiry
is namak in stock urgent,Inquiry
anda ka stock kab aayega?,Inquiry
is salt in stock? please,Inquiry
is maggi in stock?,Inquiry
stock mein hai dahi?,Inquiry
pepsi ka stock kab aayega,Inquiry
how much for curd?,Inquiry
do you deliver in main road,Inquiry
kal ka chawal milega? bhaiya,Inquiry
accha wala paneer milega?,Inquiry
payment options? please,Inquiry
fresh anda aaya kya? ji,Inquiry
is chini available? urgent,Inquiry
is sabun in stock,Inquiry
chips brand wala hai ya local ji,Inquiry
flour ka stock kab aayega? please,Inquiry
how much for pepsi,Inquiry
rate kya chal raha hai anda ka,Inquiry
is shampoo in stock?,Inquiry
how much for paneer?,Inquiry
flour ka stock kab aayega? urgent,Inquiry
how much for sugar,Inquiry
kal shop open hai? bhai,Inquiry
is soap available ji,Inquiry
stock mein hai cold drink?,Inquiry
how much for milk,Inquiry
stock mein hai pepsi? please,Inquiry
curd ka stock kab aayega,Inquiry
rate kya chal raha hai coke ka?,Inquiry
payment options bhai,Inquiry
rate kya chal raha hai shampoo ka jaldi,Inquiry
kurkure ka stock kab aayega urgent,Inquiry
delivery charges kitne hai ji,Inquiry
stock mein hai paneer bhaiya,Inquiry
stock mein hai pepsi,Inquiry
fresh curd milega?,Inquiry
how much for aata,Inquiry
is eggs in stock?,Inquiry
do you deliver in civil lines ji,Inquiry
eggs hai kya dukan par,Inquiry
is namak in stock please,Inquiry
kal shop open hai? jaldi,Inquiry
how much for chawal jaldi,Inquiry
accha wala shampoo milega,Inquiry
is chips in stock? urgent,Inquiry
payment options jaldi,Inquiry
can i pay via upi ji,Inquiry
sasta oil milega,Inquiry
how much for biscuit?,Inquiry
accha wala eggs milega?,Inquiry
doodh kitne ka hai? bhai,Inquiry
is flour in stock,Inquiry
how much for soap?,Inquiry
fresh coke aaya kya?,Inquiry
do you deliver in guard ko?,Inquiry
tel ka stock kab aayega jaldi,Inquiry
rate kya chal raha hai curd ka?,Inquiry
naya doodh milega?,Inquiry
chini brand wala hai ya local please,Inquiry
is eggs available jaldi,Inquiry
is shampoo in stock,Inquiry
stock mein hai eggs? please,Inquiry
rate kya chal raha hai cold drink ka?,Inquiry
how much for sabun?,Inquiry
coke brand wala hai ya local?,Inquiry
rate kya chal raha hai cold drink ka? please,Inquiry
anda brand wala hai ya local,Inquiry
how much for maggi?,Inquiry
branded doodh milega? bhai,Inquiry
stock mein hai eggs,Inquiry
dahi ka stock kab aayega?,Inquiry
rate kya chal raha hai pepsi ka bhaiya,Inquiry
is coke in stock?,Inquiry
is doodh in stock,Inquiry
do you deliver in building 7,Inquiry
rate kya chal raha hai doodh ka jaldi,Inquiry
eggs kitne ka hai?,Inquiry
curd kitne ka hai?,Inquiry
aaj ka butter milega?,Inquiry
shampoo hai kya dukan par ji,Inquiry
do you deliver in pocket b? fast,Inquiry
price of kurkure jaldi,Inquiry
is pepsi in stock?,Inquiry
do you deliver in building 7? bhai,Inquiry
is pepsi available? urgent,Inquiry
stock mein hai soap,Inquiry
is anda in stock,Inquiry
anda ka stock kab aayega,Inquiry
do you deliver in market,Inquiry
fresh paneer aaya kya ji,Inquiry
pepsi kitne ka hai,Inquiry
can i pay via upi? please,Inquiry
how much for rice?,Inquiry
price of eggs,Inquiry
rate kya chal raha hai eggs ka,Inquiry
kal ka pepsi milega,Inquiry
cold drink ka stock kab aayega,Inquiry
cash on delivery hai? ji,Inquiry
aapka dukan kahan hai fast,Inquiry
how much for anda,Inquiry
original chawal milega?,Inquiry
delivery charges kitne hai fast,Inquiry
is biscuits in stock?,Inquiry
is cold drink in stock jaldi,Inquiry
eggs ka stock kab aayega,Inquiry
how much for eggs,Inquiry
kal shop open hai? ji,Inquiry
do you deliver in office,Inquiry
branded doodh milega urgent,Inquiry
how much for chips,Inquiry
do you deliver in civil lines bhaiya,Inquiry
anda kitne ka hai,Inquiry
kal ka kurkure milega?,Inquiry
how much for salt please,Inquiry
shop kab khulegi bhaiya,Inquiry
is kurkure available? bhaiya,Inquiry
branded coke milega?,Inquiry
namak hai kya dukan par ji,Inquiry
branded pepsi milega?,Inquiry
aapka dukan kahan hai? fast,Inquiry
accha wala sabun milega? ji,Inquiry
curd hai kya dukan par,Inquiry
stock mein hai coke,Inquiry
rate kya chal raha hai shampoo ka fast,Inquiry
eggs brand wala hai ya local,Inquiry
is sabun in stock? fast,Inquiry
pure cold drink milega?,Inquiry
local salt milega?,Inquiry
do you deliver in tower a?,Inquiry
can i pay via upi? fast,Inquiry
shampoo kitne ka hai please,Inquiry
is curd in stock? jaldi,Inquiry
how much for tel,Inquiry
can i pay via upi? bhai,Inquiry
cold drink brand wala hai ya local? bhai,Inquiry
naya curd milega bhai,Inquiry
is flour in stock?,Inquiry
sasta bread milega,Inquiry
do you deliver in market?,Inquiry
shampoo hai kya dukan par bhaiya,Inquiry
is dahi available,Inquiry
kal shop open hai fast,Inquiry
how much for flour,Inquiry
is sabun in stock?,Inquiry
is sugar in stock,Inquiry
rate kya chal raha hai biscuit ka please,Inquiry
is oil in stock?,Inquiry
rate kya chal raha hai dahi ka?,Inquiry
cash on delivery hai ji,Inquiry
is paneer in stock?,Inquiry
accha wala chips milega,Inquiry
